time,value,value
01/08/2016 16:35:00,21.66666603088379,66.87666320800781
01/08/2016 16:40:00,21.700000762939453,66.93333435058594
01/08/2016 16:45:00,21.610000610351562,67.23332977294922
01/08/2016 16:50:00,21.600000381469727,67.26000213623047
01/08/2016 16:55:00,21.600000381469727,67.03666687011719
01/08/2016 17:00:00,21.600000381469727,66.8933334350586
01/08/2016 17:05:00,21.600000381469727,66.86333465576172
01/08/2016 17:10:00,21.503334045410156,67.24666595458984
01/08/2016 17:15:00,21.56999969482422,67.12666320800781
01/08/2016 17:20:00,21.600000381469727,67.11666870117188
01/08/2016 17:25:00,21.600000381469727,67.32333374023438
01/08/2016 17:30:00,21.600000381469727,67.37000274658203
01/08/2016 17:35:00,21.600000381469727,67.47000122070312
01/08/2016 17:40:00,21.600000381469727,67.663330078125
01/08/2016 17:45:00,21.600000381469727,67.94666290283203
01/08/2016 17:50:00,21.520000457763672,68.29000091552734
01/08/2016 17:55:00,21.600000381469727,68.3933334350586
01/08/2016 18:00:00,21.600000381469727,68.47333526611328
01/08/2016 18:05:00,21.50666618347168,68.6933364868164
01/08/2016 18:10:00,21.5,68.6933364868164
01/08/2016 18:15:00,21.489999771118164,68.76000213623047
01/08/2016 18:20:00,21.5,68.60333251953125
01/08/2016 18:25:00,21.489999771118164,68.43000030517578
01/08/2016 18:30:00,21.43000030517578,68.31999969482422
01/08/2016 18:35:00,21.383333206176758,68.67666625976562
01/08/2016 18:40:00,21.299999237060547,69.04000091552734
01/08/2016 18:45:00,21.299999237060547,69.06666564941406
01/08/2016 18:50:00,21.299999237060547,68.91666412353516
01/08/2016 18:55:00,21.299999237060547,68.64666748046875
01/08/2016 19:00:00,21.299999237060547,68.57333374023438
01/08/2016 19:05:00,21.299999237060547,68.67333221435547
01/08/2016 19:10:00,21.299999237060547,68.6066665649414
01/08/2016 19:15:00,21.299999237060547,68.7300033569336
01/08/2016 19:20:00,21.299999237060547,68.69000244140625
01/08/2016 19:25:00,21.299999237060547,68.663330078125
01/08/2016 19:30:00,21.266666412353516,68.72000122070312
01/08/2016 19:35:00,21.299999237060547,68.55000305175781
01/08/2016 19:40:00,21.299999237060547,68.54666900634766
01/08/2016 19:45:00,21.280000686645508,68.66000366210938
01/08/2016 19:50:00,21.233333587646484,68.72666931152344
01/08/2016 19:55:00,21.299999237060547,68.58999633789062
01/08/2016 20:00:00,21.299999237060547,68.56666564941406
01/08/2016 20:05:00,21.299999237060547,68.32666778564453
01/08/2016 20:10:00,21.299999237060547,68.06666564941406
01/08/2016 20:15:00,21.299999237060547,68.03666687011719
01/08/2016 20:20:00,21.296667098999023,68.0199966430664
01/08/2016 20:25:00,21.25,67.90666961669922
01/08/2016 20:30:00,21.299999237060547,67.60333251953125
01/08/2016 20:35:00,21.299999237060547,67.48999786376953
01/08/2016 20:40:00,21.299999237060547,67.26333618164062
01/08/2016 20:45:00,21.299999237060547,67.42333221435547
01/08/2016 20:50:00,21.233333587646484,67.6066665649414
01/08/2016 20:55:00,21.203332901000977,67.63333129882812
01/08/2016 21:00:00,21.116666793823242,67.62000274658203
01/08/2016 21:05:00,20.836666107177734,67.60333251953125
01/08/2016 21:10:00,20.523332595825195,67.87666320800781
01/08/2016 21:15:00,20.31333351135254,68.25333404541016
01/08/2016 21:20:00,20.143333435058594,68.46666717529297
01/08/2016 21:25:00,20.0,68.53666687011719
01/08/2016 21:30:00,19.836666107177734,68.8499984741211
01/08/2016 21:35:00,19.799999237060547,68.91666412353516
01/08/2016 21:40:00,19.799999237060547,69.07333374023438
01/08/2016 21:45:00,19.799999237060547,68.98332977294922
01/08/2016 21:50:00,19.719999313354492,69.06999969482422
01/08/2016 21:55:00,19.656665802001953,69.28666687011719
01/08/2016 22:00:00,19.600000381469727,69.3499984741211
01/08/2016 22:05:00,19.663333892822266,69.10333251953125
01/08/2016 22:10:00,19.696666717529297,69.086669921875
01/08/2016 22:15:00,19.700000762939453,68.88666534423828
01/08/2016 22:20:00,19.700000762939453,68.90666961669922
01/08/2016 22:25:00,19.60333251953125,69.086669921875
01/08/2016 22:30:00,19.600000381469727,69.08999633789062
01/08/2016 22:35:00,19.600000381469727,69.06666564941406
01/08/2016 22:40:00,19.600000381469727,68.85333251953125
01/08/2016 22:45:00,19.610000610351562,68.73666381835938
01/08/2016 22:50:00,19.6733341217041,68.55999755859375
01/08/2016 22:55:00,19.700000762939453,68.41999816894531
01/08/2016 23:00:00,19.700000762939453,68.50333404541016
01/08/2016 23:05:00,19.68666648864746,68.65333557128906
01/08/2016 23:10:00,19.700000762939453,68.72333526611328
01/08/2016 23:15:00,19.623332977294922,68.86666870117188
01/08/2016 23:20:00,19.683332443237305,68.65666961669922
01/08/2016 23:25:00,19.700000762939453,68.68333435058594
01/08/2016 23:30:00,19.700000762939453,68.77333068847656
01/08/2016 23:35:00,19.700000762939453,68.80000305175781
01/08/2016 23:40:00,19.700000762939453,68.87333679199219
01/08/2016 23:45:00,19.700000762939453,68.9800033569336
01/08/2016 23:50:00,19.700000762939453,69.05999755859375
01/08/2016 23:55:00,19.89666748046875,67.06666564941406
02/08/2016 00:00:00,20.309999465942383,64.88999938964844
02/08/2016 00:05:00,20.523332595825195,63.53333282470703
02/08/2016 00:10:00,20.649999618530273,62.70333480834961
02/08/2016 00:15:00,20.736665725708008,62.150001525878906
02/08/2016 00:20:00,20.799999237060547,61.73666763305664
02/08/2016 00:25:00,20.799999237060547,61.4566650390625
02/08/2016 00:30:00,20.850000381469727,61.23666763305664
02/08/2016 00:35:00,20.899999618530273,60.973331451416016
02/08/2016 00:40:00,20.899999618530273,60.71666717529297
02/08/2016 00:45:00,20.899999618530273,60.516666412353516
02/08/2016 00:50:00,20.899999618530273,60.35333251953125
02/08/2016 00:55:00,20.899999618530273,60.09333419799805
02/08/2016 01:00:00,20.940000534057617,59.52333450317383
02/08/2016 01:05:00,21.0,58.99333190917969
02/08/2016 01:10:00,21.0,58.71333312988281
02/08/2016 01:15:00,21.0,58.52000045776367
02/08/2016 01:20:00,21.0,58.66666793823242
02/08/2016 01:25:00,21.0,59.2400016784668
02/08/2016 01:30:00,21.0,59.8033332824707
02/08/2016 01:35:00,21.0,60.29999923706055
02/08/2016 01:40:00,21.0,60.86666488647461
02/08/2016 01:45:00,20.91666603088379,61.49333190917969
02/08/2016 01:50:00,20.899999618530273,62.20000076293945
02/08/2016 01:55:00,20.85333251953125,62.7933349609375
02/08/2016 02:00:00,20.799999237060547,63.32666778564453
02/08/2016 02:05:00,20.796667098999023,63.5966682434082
02/08/2016 02:10:00,20.706666946411133,63.77333450317383
02/08/2016 02:15:00,20.700000762939453,63.95000076293945
02/08/2016 02:20:00,20.700000762939453,64.30999755859375
02/08/2016 02:25:00,20.6733341217041,64.48332977294922
02/08/2016 02:30:00,20.600000381469727,64.49666595458984
02/08/2016 02:35:00,20.600000381469727,64.50666809082031
02/08/2016 02:40:00,20.600000381469727,64.65333557128906
02/08/2016 02:45:00,20.600000381469727,64.913330078125
02/08/2016 02:50:00,20.600000381469727,65.17666625976562
02/08/2016 02:55:00,20.600000381469727,65.46666717529297
02/08/2016 03:00:00,20.600000381469727,65.89666748046875
02/08/2016 03:05:00,20.600000381469727,66.62333679199219
02/08/2016 03:10:00,20.600000381469727,67.46333312988281
02/08/2016 03:15:00,20.593334197998047,67.69999694824219
02/08/2016 03:20:00,20.50666618347168,67.79000091552734
02/08/2016 03:25:00,20.5,68.08000183105469
02/08/2016 03:30:00,20.5,68.5199966430664
02/08/2016 03:35:00,20.5,68.913330078125
02/08/2016 03:40:00,20.5,69.2699966430664
02/08/2016 03:45:00,20.469999313354492,69.51667022705078
02/08/2016 03:50:00,20.399999618530273,69.87000274658203
02/08/2016 03:55:00,20.366666793823242,70.33999633789062
02/08/2016 04:00:00,20.299999237060547,70.87666320800781
02/08/2016 04:05:00,20.296667098999023,71.37999725341797
02/08/2016 04:10:00,20.206666946411133,71.67666625976562
02/08/2016 04:15:00,20.200000762939453,71.86666870117188
02/08/2016 04:20:00,20.19333267211914,72.086669921875
02/08/2016 04:25:00,20.1200008392334,72.3133316040039
02/08/2016 04:30:00,20.100000381469727,72.54000091552734
02/08/2016 04:35:00,20.100000381469727,72.81999969482422
02/08/2016 04:40:00,20.100000381469727,73.08000183105469
02/08/2016 04:45:00,20.100000381469727,73.34666442871094
02/08/2016 04:50:00,20.100000381469727,73.6433334350586
02/08/2016 04:55:00,20.100000381469727,73.97000122070312
02/08/2016 05:00:00,20.163333892822266,74.26000213623047
02/08/2016 05:05:00,20.486665725708008,74.19999694824219
02/08/2016 05:10:00,20.823333740234375,73.67666625976562
02/08/2016 05:15:00,21.059999465942383,73.22333526611328
02/08/2016 05:20:00,21.25666618347168,73.01000213623047
02/08/2016 05:25:00,21.299999237060547,72.9433364868164
02/08/2016 05:30:00,21.336666107177734,72.95999908447266
02/08/2016 05:35:00,21.399999618530273,72.913330078125
02/08/2016 05:40:00,21.399999618530273,72.97666931152344
02/08/2016 05:45:00,21.399999618530273,73.01667022705078
02/08/2016 05:50:00,21.399999618530273,73.05333709716797
02/08/2016 05:55:00,21.40333366394043,72.94666290283203
02/08/2016 06:00:00,21.446666717529297,72.89666748046875
02/08/2016 06:05:00,21.5,72.72000122070312
02/08/2016 06:10:00,21.5,72.58000183105469
02/08/2016 06:15:00,21.5,72.48666381835938
02/08/2016 06:20:00,21.53333282470703,72.50666809082031
02/08/2016 06:25:00,21.600000381469727,72.41000366210938
02/08/2016 06:30:00,21.600000381469727,72.30999755859375
02/08/2016 06:35:00,21.68666648864746,72.3133316040039
02/08/2016 06:40:00,21.700000762939453,72.22666931152344
02/08/2016 06:45:00,21.6299991607666,73.25666809082031
02/08/2016 06:50:00,21.233333587646484,76.5633316040039
02/08/2016 06:55:00,20.93000030517578,78.66000366210938
02/08/2016 07:00:00,20.58333396911621,81.413330078125
02/08/2016 07:05:00,20.5,82.61666870117188
02/08/2016 07:10:00,20.273332595825195,83.83000183105469
02/08/2016 07:15:00,19.850000381469727,85.32333374023438
02/08/2016 07:20:00,19.546667098999023,86.72666931152344
02/08/2016 07:25:00,19.293333053588867,87.91000366210938
02/08/2016 07:30:00,19.136667251586914,88.8566665649414
02/08/2016 07:35:00,19.030000686645508,89.67333221435547
02/08/2016 07:40:00,19.0,90.32333374023438
02/08/2016 07:45:00,19.0,90.88333129882812
02/08/2016 07:50:00,19.0,91.3566665649414
02/08/2016 07:55:00,19.0,91.80000305175781
02/08/2016 08:00:00,19.0,92.20999908447266
02/08/2016 08:05:00,19.0,92.5633316040039
02/08/2016 08:10:00,18.996665954589844,92.96666717529297
02/08/2016 08:15:00,19.0,93.37333679199219
02/08/2016 08:20:00,19.0,93.67333221435547
02/08/2016 08:25:00,19.0,93.94000244140625
02/08/2016 08:30:00,19.0,94.1500015258789
02/08/2016 08:35:00,19.0,94.36000061035156
02/08/2016 08:40:00,19.0,94.5433349609375
02/08/2016 08:45:00,19.0,94.72333526611328
02/08/2016 08:50:00,19.0,94.89666748046875
02/08/2016 08:55:00,19.0,95.03333282470703
02/08/2016 09:00:00,19.0,95.22000122070312
02/08/2016 09:05:00,19.0,95.39666748046875
02/08/2016 09:10:00,19.0,95.52999877929688
02/08/2016 09:15:00,19.0,95.62000274658203
02/08/2016 09:20:00,19.0,95.75333404541016
02/08/2016 09:25:00,19.040000915527344,95.83333587646484
02/08/2016 09:30:00,19.100000381469727,95.97333526611328
02/08/2016 09:35:00,19.100000381469727,96.086669921875
02/08/2016 09:40:00,19.100000381469727,96.12999725341797
02/08/2016 09:45:00,19.143333435058594,96.19999694824219
02/08/2016 09:50:00,19.200000762939453,96.25666809082031
02/08/2016 09:55:00,19.200000762939453,96.38999938964844
02/08/2016 10:00:00,19.233333587646484,96.58000183105469
02/08/2016 10:05:00,19.299999237060547,96.5999984741211
02/08/2016 10:10:00,19.299999237060547,96.67333221435547
02/08/2016 10:15:00,19.299999237060547,96.78666687011719
02/08/2016 10:20:00,19.299999237060547,96.8133316040039
02/08/2016 10:25:00,19.336666107177734,96.9000015258789
02/08/2016 10:30:00,19.399999618530273,96.913330078125
02/08/2016 10:35:00,19.399999618530273,97.0
02/08/2016 10:40:00,19.399999618530273,97.08000183105469
02/08/2016 10:45:00,19.446666717529297,97.17666625976562
02/08/2016 10:50:00,19.49333381652832,97.19999694824219
02/08/2016 10:55:00,19.5,97.2300033569336
02/08/2016 11:00:00,19.5,97.30000305175781
02/08/2016 11:05:00,19.5,97.38666534423828
02/08/2016 11:10:00,19.553333282470703,97.4000015258789
02/08/2016 11:15:00,19.600000381469727,97.42666625976562
02/08/2016 11:20:00,19.780000686645508,97.67666625976562
02/08/2016 11:25:00,19.96666717529297,97.69999694824219
02/08/2016 11:30:00,20.133333206176758,97.6433334350586
02/08/2016 11:35:00,20.293333053588867,97.4800033569336
02/08/2016 11:40:00,20.440000534057617,97.25333404541016
02/08/2016 11:45:00,20.5,96.87000274658203
02/08/2016 11:50:00,20.593334197998047,96.37000274658203
02/08/2016 11:55:00,20.66666603088379,95.98332977294922
02/08/2016 12:00:00,20.770000457763672,95.47666931152344
02/08/2016 12:05:00,20.8266658782959,94.8933334350586
02/08/2016 12:10:00,20.899999618530273,94.413330078125
02/08/2016 12:15:00,20.90333366394043,93.82666778564453
02/08/2016 12:20:00,21.0,93.19666290283203
02/08/2016 12:25:00,21.0,92.59666442871094
02/08/2016 12:30:00,21.0,92.04666900634766
02/08/2016 12:35:00,21.0,91.66000366210938
02/08/2016 12:40:00,21.0,91.32666778564453
02/08/2016 12:45:00,21.09000015258789,91.0
